CRN,first,last,company_name,employed_since,EDUCATION,no_of_connections,social_sentiment 
5429313457,Johnny,Tyler,"Wunsch, Gorczany and Walker",2015,1,328,-1
8664412882,Cordelia,Weaver,Lubowitz Inc,2016,1,320,-1
8751636354,Evan,Olson,O'Conner Inc,2012,2,311,0
9918818420,Lula,Cox,Champlin LLC,2013,3,853,0
2366176124,Steve,Lawson,Luettgen-Weimann,2016,2,485,-1
1378738346,Brent,Harper,Carroll LLC,2015,1,435,0
9209270783,Mattie,Fisher,Ferry Inc,2015,2,278,-1
2669683562,Maud,Allen,Kris Inc,2015,1,163,0
7677684196,Georgia,Miller,"O'Hara, Quitzon and Thompson",2015,1,37,1
2406728495,Mike,Mitchell,Buckridge and Sons,2014,2,617,0
3613142315,Lester,Sparks,Bartoletti-Wolff,2017,1,459,0
8829916668,Benjamin,Harrington,Swift Inc,2014,2,597,0
9885365238,Russell,Greer,"Kuhic, Frami and Bergstrom",2017,2,27,-1
4905313815,John,Mann,Considine LLC,2017,3,758,0
7049053953,Oscar,Cook,Ruecker LLC,2016,1,428,-1
4504718220,Jesus,Palmer,Koch-Johnston,2014,2,51,1
4289702914,Gabriel,Robinson,"Littel, Hessel and Koch",2015,2,117,-1
8161047220,Floyd,Walsh,Haley Inc,2013,3,328,0
7167048347,Etta,Jensen,Fisher-Weber,2013,2,846,-1
5310334505,Lewis,Washington,Rowe-Dach,2014,1,150,-1
2382822540,Hettie,Watson,Christiansen-Block,2011,1,477,0
6744499323,Sallie,Potter,Sawayn and Sons,2012,3,802,-1
7699171353,Nathaniel,Hale,Beahan Inc,2013,1,317,-1
7197455288,Roxie,Hodges,"Huel, Doyle and Mraz",2015,2,631,1
271050688,Dale,Hodges,"Murazik, Stehr and Towne",2012,2,534,0
6321009485,Gabriel,Reeves,Runte and Sons,2017,1,609,0
581291127,Norman,Castillo,Keebler-D'Amore,2013,2,607,-1
6542951211,Andrew,Phelps,Pfeffer-Brown,2014,1,152,0
3257752171,Marie,Brooks,Heidenreich-Bartell,2013,2,963,1
6323788170,Jeffery,Tran,Ward-Brown,2017,2,883,0
8659088037,Clara,Vaughn,Wehner LLC,2017,2,922,1
814028736,Jeanette,Malone,"Zulauf, Welch and Heathcote",2012,3,605,-1
2318018864,Willie,Stone,Medhurst-Morissette,2015,3,588,-1
7878584380,Rosetta,Johnston,"Hane, Lowe and Rath",2011,1,520,-1
333723126,Nettie,Flowers,Hartmann-Larson,2014,2,487,-1
294481861,Clayton,Meyer,Stark-Mitchell,2015,1,961,0
4113577811,Mayme,Sharp,Ward-Terry,2016,2,616,1
6817060714,Gilbert,Welch,Howell Inc,2011,3,205,0
3537086423,Jessie,Guzman,Gutkowski-Dietrich,2014,2,989,0
1365732090,Albert,Duncan,Ebert and Sons,2014,2,91,-1
7757942826,Vernon,Lawrence,Tremblay and Sons,2011,1,643,0
8817858678,Cecelia,Green,"Bosco, Raynor and Fay",2012,2,757,0
8897221588,Chad,Hines,"Turcotte, West and Moore",2014,1,948,-1
671572821,Edith,Bates,"Jacobi, Berge and Nicolas",2014,3,324,-1
6107113711,Willie,Horton,"Zboncak, Jaskolski and Skiles",2017,2,30,-1
2863750526,Olive,Sanchez,Kuhn Inc,2014,3,817,-1
7996983332,Earl,Scott,Schoen-Paucek,2012,1,218,-1
7005800936,Gerald,French,Boehm LLC,2015,1,406,0
6578445076,Fanny,Goodman,Rohan-Murphy,2011,1,391,0
5824507295,Henry,Davis,Ratke and Sons,2013,2,259,-1
9994119544,Jim,Elliott,Roob-Marquardt,2016,2,834,0
4191053595,Howard,Peters,Bins and Sons,2017,3,952,1
817708300,Lawrence,Ryan,Monahan-Rau,2016,1,475,-1
132317698,Lora,Nelson,"Gleichner, Halvorson and Murphy",2016,1,927,-1
4201738716,Jack,Graham,Hilll-Osinski,2013,2,643,0
6230429225,Katie,Douglas,Robel Group,2011,1,132,-1
7153219114,Melvin,Schneider,O'Hara-Rodriguez,2013,2,833,0
4308845753,Myrtie,Bishop,"Brakus, Weber and Lockman",2014,1,431,-1
8737201433,Matilda,Meyer,"Swift, Lehner and Wolff",2012,1,188,0
7371159756,Danny,Bell,"Reichert, Greenholt and Kohler",2014,3,244,0
227576521,Nina,Holland,"Jast, Welch and Hintz",2014,2,84,-1
8191120787,Derek,Dean,Crist LLC,2015,1,240,-1
9932945995,Richard,Ballard,Bednar Inc,2012,1,312,0
7890445981,Lucile,Zimmerman,"Schinner, White and Denesik",2013,2,102,0
8432661182,Mina,Schwartz,"Hand, Emmerich and Runte",2016,2,879,-1
2910707937,Antonio,Salazar,Reynolds-Bergstrom,2012,1,827,0
5897965435,Ina,Simmons,Borer and Sons,2013,2,987,1
4129406844,Lucy,Poole,"Mueller, Mueller and Lynch",2011,2,866,-1
7629390711,Bertie,Perez,Braun LLC,2012,2,808,0
5094517783,Nicholas,Mack,Reichert-Hoppe,2014,2,881,0
7492213551,Alejandro,Mack,Block LLC,2014,1,914,1
9230514927,Kate,Edwards,Torphy and Sons,2015,2,848,-1
4814996779,Christopher,Barnes,"Sanford, Jenkins and Hodkiewicz",2014,2,930,0
1610329818,Patrick,Hernandez,"Harber, Huels and Hackett",2014,2,710,0
5302733562,Maggie,Douglas,Gislason Group,2016,3,88,-1
5528504302,Hallie,Carson,Tillman-Romaguera,2011,2,180,-1
3896313471,Isabelle,Singleton,Rodriguez Inc,2012,2,724,0
860925232,Ellen,Schultz,McDermott and Sons,2017,3,860,1
1763728346,Raymond,Saunders,"Walker, Aufderhar and Murray",2016,1,425,0
5232472389,Peter,Andrews,McGlynn-Kiehn,2014,2,11,-1
1967168250,Jorge,McCormick,Legros-Auer,2011,1,487,0
9441762332,Callie,McCoy,Zemlak-Witting,2013,1,993,-1
5258060440,Jeffrey,Harris,"Cremin, Runte and Dietrich",2014,3,549,1
3629909203,Marc,Carter,Kessler Inc,2015,2,513,-1
2090425357,Hattie,Goodwin,Williamson-Sporer,2012,1,924,0
4154079450,Edgar,Flowers,Nikolaus-Breitenberg,2011,1,805,0
2405270158,Walter,Henry,Fahey-Marvin,2013,2,349,0
3565232588,Maria,Burgess,Hahn-Little,2017,1,474,-1
1612894274,Derek,Nguyen,Lubowitz Inc,2011,2,364,0
3301061636,Lucinda,Herrera,"Steuber, Torp and Haley",2013,2,596,-1
7373340939,Jerome,Greene,Senger and Sons,2011,2,877,0
2079732505,Dennis,Williamson,Maggio LLC,2013,3,519,1
3776540659,Derek,Reid,Rempel Inc,2011,1,506,-1
787926609,Lois,Arnold,Hodkiewicz and Sons,2014,2,800,-1
8049243256,Lee,Pena,Cormier-Murazik,2011,1,515,-1
5395419805,Maude,Norris,Morar Inc,2012,1,466,0
8229082979,Gene,Morris,"Schumm, Hilpert and Stanton",2016,1,993,-1
9754837958,Gene,Larson,Ankunding-Abshire,2017,1,629,1
7133750886,Jayden,Brown,Smitham Inc,2015,2,545,-1
583228780,Georgie,Ramos,McKenzie Group,2013,3,892,-1
3386009161,Ella,Fletcher,Robel-King,2014,2,666,-1
3315851992,Theodore,Ferguson,"Schowalter, Purdy and Beatty",2013,1,281,0
2913427663,Lucile,Lawson,"Hirthe, Wilderman and Kirlin",2017,1,930,0
6638698536,Lucy,Logan,Stiedemann Inc,2012,1,711,0
4142908405,Aaron,Castro,"Goldner, Weber and Grady",2015,1,924,-1
1108056347,Don,Ortiz,Schuster-Nikolaus,2011,1,727,0
3195920038,Ricky,Gomez,"Sauer, Nolan and Stanton",2015,2,263,-1
356916890,Jordan,Rodriquez,"Marks, Koepp and Marvin",2011,2,179,-1
6889263870,Craig,Benson,Emmerich-Towne,2016,2,215,-1
3872386309,Jared,Willis,Reynolds-Collier,2013,3,265,0
1937225869,Celia,Gibson,Balistreri LLC,2013,1,227,0
249330255,Celia,Reese,"Zieme, McGlynn and Nolan",2016,2,79,-1
8985129359,Sallie,Gonzalez,Hyatt Group,2015,1,976,1
4355756153,Amelia,Boyd,"Fay, Fahey and Mann",2012,2,679,-1
9692216178,Jeffery,Hanson,"Huel, VonRueden and Bruen",2016,3,44,-1
4091001351,Georgie,Lane,Langworth LLC,2016,3,83,-1
8694557000,Alfred,Wilkins,Metz-Zboncak,2011,2,873,-1
1970669725,Vernon,McGee,Prohaska-Connelly,2016,1,650,0
8120638680,Eliza,Sanders,MacGyver-MacGyver,2014,1,683,0
6042577326,Cameron,Chapman,Keeling and Sons,2016,1,657,-1
6907328314,Celia,Banks,Heller Group,2011,3,651,-1
6589831116,Cecilia,Gilbert,"Hoppe, Ritchie and Kuphal",2015,2,255,1
8740264990,Cameron,Larson,"Prosacco, VonRueden and Homenick",2016,1,463,0
5923530429,Scott,Chambers,Stehr LLC,2012,2,609,-1
2195837179,Dale,Shelton,"Shields, Streich and Bergstrom",2012,2,612,-1
85461750,Myrtie,Jefferson,Fay LLC,2011,1,537,-1
612782542,Rosie,Lawson,Sanford Inc,2012,1,57,0
5937791548,Mollie,Gomez,Stark Inc,2012,2,764,0
9007990389,Clara,Moss,Cruickshank Inc,2013,2,957,0
9333951396,Theodore,Owen,"Veum, Berge and Bernhard",2017,2,613,0
7140364035,Bernard,McGee,Quitzon LLC,2016,2,449,0
4899926260,Peter,Barker,Fahey-Schoen,2015,1,771,-1
1195542435,Peter,Yates,Leuschke-Thiel,2015,1,727,0
3970823976,Austin,Rhodes,Jacobi-Spinka,2013,2,403,1
663266009,Elnora,Caldwell,Howell-Swaniawski,2017,1,456,-1
6026557961,Louisa,West,Rice-Marks,2016,2,996,1
7504322876,Gabriel,Lyons,Grant-Beier,2015,1,432,-1
856565845,Albert,Shelton,Weber LLC,2013,2,977,-1
3767338540,Kenneth,Estrada,Marks LLC,2014,2,564,-1
2701401995,Jay,Hicks,"O'Keefe, Tremblay and Sawayn",2011,1,464,1
8385843403,Todd,Morrison,Bins-Boyer,2014,2,8,0
585980437,Ricky,Patterson,"Watsica, MacGyver and Lind",2013,2,738,-1
5409652583,Kevin,Ross,"Kerluke, Okuneva and Hammes",2015,2,68,1
4512500738,Cameron,Walsh,Kuhn-Pagac,2017,1,189,1
6271698959,Nelle,McGee,"Crona, Pfeffer and Cronin",2016,3,342,-1
2694242216,Aaron,Mendez,Hammes-Connelly,2014,3,368,0
8711941013,Jerome,Joseph,Tremblay LLC,2014,2,867,-1
2539072572,Samuel,Jacobs,Wolf Inc,2017,2,616,-1
8028328015,Tom,Schmidt,Medhurst-Kuvalis,2014,3,8,0
7512984502,Lillie,Bennett,Dare-Klein,2015,1,671,0
6645201923,Etta,Roberts,"Douglas, Gibson and Kutch",2015,2,313,-1
7525674224,Calvin,Cannon,Lowe-Murazik,2014,2,710,-1
2767422571,Ray,Dunn,"Funk, Breitenberg and Smith",2013,1,430,1
6010830606,Nannie,Shaw,Treutel-Feil,2013,3,692,0
6357985563,Wayne,Gardner,Daniel LLC,2016,2,651,0
8989382940,Ellen,Massey,"Schiller, Nicolas and Carroll",2013,2,585,-1
474796790,Oscar,Cortez,Weber Inc,2016,2,578,0
3441113626,Bruce,Fuller,"McDermott, Rau and Bailey",2016,1,989,0
6271728729,Milton,Snyder,"Johnston, Kilback and Okuneva",2011,1,127,-1
8726923448,Douglas,Bryant,Hansen and Sons,2015,2,633,0
5704090833,Lee,Bates,Kreiger Group,2015,2,286,-1
1626607943,Jerry,Park,"Huels, Cormier and Maggio",2012,3,124,0
3875181661,Elsie,Hill,Kuhic and Sons,2013,2,975,-1
3913265651,Fanny,Hernandez,Treutel and Sons,2011,2,914,-1
657861399,Frank,Gross,Johnson and Sons,2017,2,842,0
2945487600,Emma,Mathis,"Boyle, Hudson and Parisian",2012,1,1,0
1442456971,Viola,Parker,Gerhold and Sons,2013,2,312,0
4615133177,Clara,Tate,Zboncak LLC,2014,1,542,0
8911499052,Marion,Walton,Smitham-Prosacco,2015,2,639,0
5868303052,Teresa,Poole,Nienow Inc,2014,1,563,0
1429220595,Isabella,Harrison,Stoltenberg Inc,2015,1,867,-1
7266933110,Peter,Gonzalez,Reichel-Ebert,2013,3,98,-1
2407561997,Fannie,Lawson,Maggio and Sons,2017,2,871,-1
117257429,Cameron,Payne,O'Keefe-Bruen,2016,1,490,0
1908514294,Evelyn,Webb,Funk and Sons,2017,3,387,-1
178701942,Ophelia,Horton,"West, Olson and Lesch",2015,2,307,0
7371056589,Rosalie,Russell,Pfannerstill-Bauch,2016,2,583,-1
8631613364,Evelyn,Ramsey,Shields Group,2015,2,773,-1
2340132140,Ida,Howell,"Runolfsson, Robel and Kozey",2013,2,740,-1
405726831,Kathryn,Bryan,Adams Inc,2013,1,906,0
1134474633,Ricardo,Hanson,"Stiedemann, Stoltenberg and Pollich",2012,2,11,-1
654919514,Myrtle,Rios,Hartmann Inc,2015,1,516,1
2584343858,Dollie,Luna,"Powlowski, Champlin and Hagenes",2014,1,770,0
9319900454,Nancy,Johnson,Kozey-Runolfsson,2015,1,689,0
4890542986,Jorge,Chapman,Koelpin and Sons,2012,1,745,-1
9805604225,Katie,Cortez,Stroman-Bernier,2015,3,776,-1
5754986715,Henrietta,Bowman,Nolan-Schulist,2015,2,579,-1
4687867734,Walter,Wong,Gerlach Inc,2013,1,410,0
573182040,Hulda,Clark,Kreiger-Mills,2016,1,538,-1
8598985524,Lillian,Cross,"Predovic, Klein and Hermiston",2012,3,231,0
8339843502,Susan,Jennings,"Will, Spencer and Schmidt",2012,1,286,0
1550937388,Miguel,Murray,Wiza LLC,2011,3,762,1
5366407750,Seth,Dunn,"Mraz, Frami and Mraz",2017,1,165,-1
4990367352,Elva,Griffith,Green Inc,2013,3,591,0
9950583968,Herbert,Burton,Schulist-Littel,2016,1,509,0
9197360180,Lola,Schmidt,Haag-Bauch,2011,2,364,0
2019792879,Adrian,Evans,Turcotte and Sons,2015,2,546,-1
3514168492,Eugene,Lawson,"Funk, Mayert and Rice",2014,3,426,0
1096114626,Sophia,Caldwell,Ortiz-Bauch,2015,3,114,0
3545073612,Floyd,Carpenter,"Cummings, Dooley and Trantow",2011,2,462,-1
2680519957,Miguel,Freeman,Gorczany Group,2017,1,8,1
4907007814,Miguel,Gray,Feest LLC,2016,2,967,1
6956476312,Olive,Joseph,"Schinner, Corwin and Bailey",2016,1,932,0
7456681236,Aaron,Vega,Carter LLC,2015,2,848,-1
8133943868,Harry,Wilson,Smith and Sons,2014,2,186,0
537470179,Leo,Wright,Grimes LLC,2011,1,758,0
3081815540,Garrett,Copeland,Runolfsdottir and Sons,2012,3,317,0
3767663103,Duane,Rodgers,"Hagenes, Kuphal and Streich",2013,1,408,0
7768341599,Barry,Poole,Stanton-Stokes,2011,2,702,-1
1542966812,Kenneth,Wood,"Jakubowski, Bayer and Feest",2015,3,694,-1
4163774271,John,Gardner,Turner-Ryan,2015,2,507,-1
5329118275,Bill,Klein,"Weimann, Heidenreich and Kuvalis",2011,2,127,-1
9643508011,Max,McLaughlin,Collier-Deckow,2017,1,118,-1
320848558,Jonathan,Barnett,"Bahringer, Harvey and Boyer",2015,2,460,0
8609356923,Mark,Delgado,Kuphal Group,2013,2,194,-1
7898757428,Leila,Cross,"Russel, Graham and Heathcote",2011,2,578,1
1993749236,Aaron,Peters,Kirlin and Sons,2011,4,516,0
8129311865,Ina,Fields,Medhurst-Welch,2014,1,689,-1
4942455522,Susie,Phelps,Steuber-Greenfelder,2011,2,141,1
1855638079,Florence,Pierce,Nikolaus-Stark,2014,2,579,-1
3767184666,Jorge,Cooper,Reilly and Sons,2013,1,500,1
5131757919,Lloyd,Bryan,Wilkinson LLC,2013,1,15,0
7514798700,Jayden,Cooper,Hauck-Yundt,2012,1,237,1
1216788165,Warren,Kim,Buckridge and Sons,2015,1,232,0
761181160,Josephine,Webster,"Schaden, Kuhlman and Mayer",2016,1,151,-1
6175101120,Harold,Bradley,"Brown, Ruecker and Bauch",2012,2,40,1
6579393751,Daniel,Sutton,Barton Inc,2011,2,159,0
5950447686,Mathilda,Frank,"Bergnaum, Rosenbaum and Hammes",2014,3,800,0
2316222685,Rena,Mendoza,"Schuppe, Abshire and Gutkowski",2013,3,334,-1
8287819464,Earl,Barrett,"Swaniawski, Anderson and Runolfsdottir",2017,3,454,-1
2362476658,Belle,Price,O'Kon-Oberbrunner,2015,1,317,-1
5876192423,Eliza,Haynes,Toy and Sons,2012,3,62,0
8352777106,Alexander,Brady,Emmerich-Rice,2013,3,146,-1
9107640828,Gene,Moran,Satterfield LLC,2015,1,552,0
7826558437,Stella,Osborne,Ryan Inc,2017,1,669,0
165101894,Annie,Ortiz,"Cummerata, Bins and Jaskolski",2011,2,805,1
2413715819,Sophia,Morton,Cormier and Sons,2012,1,254,1
7600449514,Sue,Moss,Kessler LLC,2013,1,651,0
8131824007,Catherine,Adams,Hessel and Sons,2014,2,670,-1
2230606471,Leah,Carr,"Heidenreich, Gaylord and Rolfson",2012,2,194,0
5218855884,Lottie,Ross,"Howell, Kohler and Gusikowski",2013,2,910,0
237522184,Maggie,Clayton,Yost-Harvey,2017,3,66,-1
4515365967,Isabel,Berry,Gleason and Sons,2013,2,103,1
2730696022,Lora,Peterson,Lowe-Volkman,2012,3,263,0
7855319922,Ada,Anderson,"Okuneva, Little and Oberbrunner",2013,2,745,-1
6339913194,Bess,Watts,"Torp, Murazik and Langosh",2017,1,989,0
354317229,Edith,Alvarez,Kshlerin-Bednar,2013,2,289,0
6617859035,Phoebe,Banks,Grady-Lindgren,2014,3,791,-1
9147536477,Grace,Morgan,Ryan-Schmeler,2011,2,400,0
4636163154,Alta,Wagner,"Koelpin, Douglas and Predovic",2013,2,505,0
2051278969,Ryan,Bennett,Johnson LLC,2016,3,614,-1
5338481972,Erik,Horton,Vandervort and Sons,2015,2,7,0
4288068503,Josephine,Guzman,"Blick, Spencer and Kutch",2015,2,49,-1
9504077746,Tillie,Blake,Tillman-Hintz,2013,2,643,-1
4196345317,Harry,Morgan,Schneider-Kemmer,2013,3,595,0
5404276466,Carl,Roy,Feeney LLC,2012,1,670,-1
5656904545,Sean,Schultz,Dickinson LLC,2015,2,293,0
8024173410,Eva,Ellis,"Lueilwitz, Wiegand and Treutel",2012,2,308,-1
2548947023,Steve,Collins,Fisher LLC,2011,2,763,1
968608310,Lela,Hampton,"Schinner, Ryan and Rice",2016,2,95,1
265964902,Matthew,Clarke,"Baumbach, Borer and Barton",2015,3,439,-1
3276429099,Catherine,Green,Nicolas-Hahn,2016,2,99,-1
9589174887,Viola,Simmons,"Strosin, O'Conner and Howell",2016,2,925,0
9284080966,Duane,Santiago,"Hansen, Schuppe and Spencer",2015,3,301,-1
8928951923,Randall,Fleming,Lind Group,2015,2,550,-1
1992906046,Lulu,Edwards,Ryan Inc,2013,2,670,0
1714740182,Mark,Nichols,"Jones, Fritsch and Christiansen",2017,2,638,-1
389182461,Dean,Lopez,Wehner LLC,2016,3,888,-1
5672654259,Brandon,Carlson,"Jerde, Schultz and Lockman",2016,2,162,-1
8421427839,Caleb,Sanchez,Krajcik-Schiller,2012,3,659,1
8711773765,Ada,Haynes,Beier Inc,2015,2,83,0
854408755,Elijah,Nguyen,Monahan Inc,2015,2,997,-1
7934631668,Frank,McDonald,"Schuster, Bartell and O'Reilly",2015,2,494,0
3490712395,Nettie,Weaver,Runte Group,2017,2,543,0
2629787439,Johnny,McBride,Johnston-Purdy,2017,1,905,0
6625834532,Cameron,Reid,Dickinson and Sons,2017,2,204,0
1394939053,Matthew,Henderson,"Sauer, Stiedemann and Heller",2012,2,850,0
5031693216,Lula,Peters,Kuhlman-Hand,2012,2,593,-1
6757878240,Anne,Ray,"Corkery, Fahey and Hoppe",2014,3,993,-1
3427968938,Jean,Santos,Kreiger-Kuphal,2014,2,839,0
9653029843,Earl,Cannon,"Muller, Boyer and Stiedemann",2017,1,545,0
5244134043,Sean,Wade,Quitzon Inc,2017,6,589,-1
3256579128,Lewis,Strickland,Koepp-Schuster,2013,3,743,0
9688648595,Eugenia,Sutton,Jast-Bailey,2014,1,68,-1
9144970360,Blanche,Conner,Hermiston-Harris,2017,2,152,-1
1948480028,Robert,Tate,Reichel and Sons,2017,2,866,-1
6243330321,Olivia,Blake,Littel-Waelchi,2011,1,725,-1
1175662049,Isabelle,Knight,Thompson-Hilpert,2016,3,111,-1
3780748878,Troy,Gibbs,"Bode, Bailey and Stroman",2011,1,231,-1
3435491974,Gregory,Russell,Goodwin-Lehner,2017,2,207,0
7179081787,Florence,Buchanan,Funk-Cronin,2015,1,797,-1
4388378434,Myrtie,Butler,Sauer and Sons,2011,3,361,-1
5346429649,Earl,Barnes,Sporer-Hirthe,2012,2,257,-1
1487157682,Theodore,Sharp,Roberts Inc,2011,1,574,0
5619586265,Olive,Hughes,"Parisian, Nikolaus and Herzog",2016,1,975,1
4771835138,Ophelia,Cain,"Sporer, Sanford and Dooley",2015,2,924,-1
1707283407,Essie,Guerrero,Powlowski and Sons,2015,2,44,0
7206932960,Charles,Horton,Gislason and Sons,2016,2,117,-1
9838150494,Bryan,McCoy,Ziemann-Upton,2016,2,675,0
8042499041,Mittie,Ray,"Rohan, Mitchell and Kassulke",2016,1,844,0
7493137477,Lillian,Malone,Bartell-Jerde,2017,2,881,-1
1825471797,Edward,Vaughn,Bradtke and Sons,2011,2,315,0
7307674434,Corey,Cain,"Olson, Vandervort and Emmerich",2011,2,835,-1
4662635247,Carl,Nguyen,Morissette-Hamill,2011,2,839,-1
9293418831,Tyler,Castro,Gorczany and Sons,2017,1,508,-1
2056431563,Raymond,Young,Schiller-Braun,2013,1,751,0
9984574418,Fanny,Glover,"Connelly, Zieme and Schuppe",2013,2,987,-1
1652467236,Darrell,Fletcher,"Koch, King and Mueller",2017,1,731,0
8234383962,Lucinda,Jacobs,"Morar, O'Kon and Kris",2011,2,315,0
2888588829,Eunice,Robinson,"Beahan, Kuhic and Rath",2011,2,765,0
9567338069,Alberta,Ramsey,"Konopelski, Roberts and Daniel",2015,2,897,0
2150809497,Callie,Ball,"Wilkinson, Harvey and Abbott",2014,1,39,0
3827010452,Christina,Francis,"Fadel, Gottlieb and Johnson",2015,2,482,0
3733400647,Joel,Swanson,Fay-Crona,2015,2,42,0
6428009028,Gertrude,Knight,"Fisher, Harber and Beahan",2011,1,452,0
8693568990,Betty,Wilson,"Lockman, Vandervort and DuBuque",2011,1,722,-1
3826166518,Zachary,Bryant,Wehner Group,2017,1,795,-1
9349940439,Edith,Gibson,Shanahan Inc,2014,2,863,-1
2896631607,Mamie,Caldwell,"Cremin, Murazik and Jones",2016,1,618,0
6289653724,Chris,Chandler,Hahn-Schamberger,2015,3,108,-1
3650141342,Lulu,Bailey,"Kautzer, Bergstrom and Reynolds",2011,2,762,1
3310502475,Charlotte,Perry,"Weimann, Gutkowski and Grady",2017,1,287,-1
6174692388,Frank,Strickland,Brekke-Casper,2013,1,412,-1
9172676775,Edna,Elliott,Brakus and Sons,2013,2,242,0
9777141832,Ricardo,Frazier,Leuschke-Schamberger,2015,5,508,-1
2882815722,Lawrence,Briggs,"Brekke, Mann and Jacobson",2015,2,104,1
1993552901,Jeffrey,Park,Ledner-Wunsch,2012,2,903,-1
4479858305,Barbara,Kelley,Gutkowski and Sons,2014,2,142,0
7403138404,Millie,Miller,Beer and Sons,2016,2,141,-1
4660212930,Todd,Fletcher,"Franecki, Collins and Kihn",2013,3,889,0
5538384057,David,Jensen,"Runolfsdottir, Ritchie and Treutel",2011,2,378,0
1830579088,Andrew,Joseph,"Lemke, Lowe and Blick",2016,1,583,0
6961859593,Jeremy,Garner,"Koelpin, Osinski and Hansen",2014,2,492,0
9058587776,Estelle,Lynch,"Cremin, Terry and Russel",2015,2,293,0
2935475034,Daniel,Simpson,Daniel and Sons,2016,2,301,0
7254640799,Cory,Wise,"Krajcik, Barrows and Thiel",2016,1,372,0
5677042575,Jesus,Sharp,"Johns, Homenick and O'Connell",2013,1,135,0
19329574,Mamie,Valdez,"Cormier, Considine and Runolfsdottir",2015,3,498,-1
4223406597,Luke,Pittman,Daugherty Group,2017,2,812,1
3066273118,Lucas,Carson,Ziemann-Bergstrom,2013,3,445,-1
5698895229,Cameron,Schneider,Mraz-Hoppe,2013,1,369,0
8500274924,Ivan,Potter,Weber-Lubowitz,2011,2,347,0
516642404,Amelia,Oliver,Hickle-Windler,2016,2,543,-1
9656135675,Eugene,Fuller,Kutch-Dickinson,2013,1,820,-1
930960531,Nancy,Chambers,Stamm-Emmerich,2012,3,439,0
5184199922,Daniel,Montgomery,Kuhic-Hoeger,2014,2,630,1
6127396527,Lucas,Harrison,Cremin Inc,2014,2,107,0
2075055665,Garrett,Reid,Herzog-Daniel,2015,2,529,0
1975332618,Sally,Sullivan,"Abbott, Sanford and Stiedemann",2013,2,847,-1
3499411737,Kathryn,Thomas,Frami-Willms,2014,2,134,0
8226865446,Inez,Chapman,Ankunding-Beer,2014,1,402,1
9547948826,Hulda,Wong,Batz-Koch,2017,1,532,0
998954305,Maggie,Barrett,O'Conner and Sons,2016,3,209,-1
9386636848,Eula,Brown,Douglas Inc,2016,1,347,0
2520806394,Loretta,Alvarado,"Pacocha, Waters and Veum",2011,1,428,0
8662324660,Trevor,McBride,Schmitt Inc,2013,2,185,0
5246707685,Christopher,Dawson,"Schoen, Doyle and Bayer",2012,1,177,-1
7553442996,Flora,Flowers,"O'Keefe, Ledner and Mraz",2014,2,472,-1
7919199111,Cody,Gordon,Kunze-Bednar,2016,1,813,-1
8217132177,Cordelia,Wilson,Roob LLC,2017,1,70,-1
5943281899,Gussie,McLaughlin,"Schuster, Purdy and Howell",2016,3,691,0
5027093825,Sophie,Washington,"Rutherford, Barrows and Mann",2014,1,584,0
9070536112,Francisco,Massey,Macejkovic LLC,2011,2,883,0
9655329617,Andre,Malone,"Bechtelar, Jaskolski and Morar",2015,2,927,-1
8503377646,Bettie,Richards,"Bednar, Nader and Stoltenberg",2015,2,448,0
